# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
31800 -13219.3 300.987 -37.5498
31900 -13231.5 300.9 13.8243
32000 -13245.8 291.602 31.3937
32100 -13216.9 304.014 -17.6677
32200 -13213.2 296.238 -14.9487
32300 -13251.8 297.92 -7.6437
32400 -13253.4 296.675 8.2661
32500 -13235.4 299.496 12.3303
32600 -13234.4 297.933 1.14701
32700 -13252.8 298.279 40.1768
32800 -13252.2 297.048 -22.0663
32900 -13258 298.676 78.5485
33000 -13263.2 296.487 -27.2463
33100 -13268.3 301.282 -25.9058
33200 -13251.5 290.159 -26.9197
33300 -13211.2 303.261 12.7586
33400 -13232.6 301.828 19.4603
33500 -13279.9 290.129 18.361
33600 -13227.4 297.129 -65.5263
33700 -13196.7 310.524 -6.17706
33800 -13262.7 291.575 35.137
33900 -13257.4 289.398 63.5175
34000 -13188.3 308.968 -23.648
34100 -13223.1 299.685 -33.4798
34200 -13257.4 285.395 10.127
34300 -13197.4 304.802 30.3732
34400 -13213.2 307.183 -52.9194
34500 -13299.5 286.705 -10.8541
34600 -13273.3 294.62 29.1769
34700 -13221.1 310.13 33.068
34800 -13278.8 295.979 -29.8432
34900 -13313 286.481 -44.7443
35000 -13265.9 305.982 30.4226
35100 -13251.7 300.798 -12.1523
35200 -13292 291.876 -3.90666
35300 -13272.7 297.156 20.4135
35400 -13232.3 303.947 25.888
35500 -13272.2 299.823 -8.85109
35600 -13291.1 286.059 -39.8273
35700 -13229.1 305.937 -14.9905
35800 -13209.1 300.675 43.2362
35900 -13241.4 294.911 3.20753
36000 -13219.8 295.679 -3.48374
36100 -13196.2 303.811 3.7785
36200 -13236.4 296.907 32.6661
36300 -13252.1 291.175 -34.5757
36400 -13219.4 305.505 -31.7823
36500 -13241.4 297.972 15.0013
36600 -13289.4 295.562 37.103
36700 -13268.4 294.007 7.83248
36800 -13249.2 307.006 -1.46724
36900 -13284.3 292.101 0.264323
37000 -13285.8 293.316 26.5291
37100 -13226.8 305.938 -42.5148
37200 -13242.1 299.103 57.4297
37300 -13281.1 290.905 54.563
37400 -13249.2 299.957 -39.3614
37500 -13245.3 303.968 -24.4382
37600 -13272.6 291.295 -38.5935
37700 -13263.6 299.544 15.574
37800 -13237 296.728 6.38986
37900 -13223.5 301.801 30.355
38000 -13250 297.374 -12.2523
38100 -13260.1 293.533 2.78187
38200 -13245.8 302.674 -17.9987
38300 -13247.7 298.098 25.4492
38400 -13279.2 296.267 22.3686
38500 -13282.4 295.789 -7.57281
38600 -13235.1 298.381 -10.8138
38700 -13228.5 304.457 -4.52432
38800 -13274.8 291.656 10.7199
38900 -13255 293.854 -22.5582
39000 -13208.7 309.433 11.2861
39100 -13249.6 295.186 8.30448
39200 -13290.6 289.772 13.9916
39300 -13232.1 302.528 -16.9568
39400 -13215 303.461 -3.60216
39500 -13267.6 292.427 3.90084
39600 -13275.3 299.804 12.7612
39700 -13271.1 300.381 6.81155
39800 -13296.9 291.967 11.3658
39900 -13282.8 300.464 -34.9241
40000 -13239.3 298.891 0.52842
40100 -13252.2 300.58 -31.0828
40200 -13299.9 294.957 10.8806
40300 -13306.2 296.135 -6.07307
40400 -13271 299.688 56.3883
40500 -13260.7 301.915 -1.46835
40600 -13306.5 294.73 26.464
40700 -13306.8 290.744 -33.2992
