# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
66100 -6495.57 338.966 -3624.39
66200 -6478.9 328.29 -5051.69
66300 -6490.07 335.469 -3772.85
66400 -6497.3 340.094 -1998.62
66500 -6490.3 335.612 -2405.8
66600 -6493.35 337.546 -3082.61
66700 -6481.84 330.228 -3478.55
66800 -6489.71 335.26 -2715.37
66900 -6490.44 335.705 -3144.72
67000 -6502.42 343.349 -4165.97
67100 -6491.11 336.126 -3623.85
67200 -6497.1 339.956 -3830.84
67300 -6501.27 342.603 -3847.16
67400 -6501.57 342.792 -2443.4
67500 -6499.45 341.445 -2847.85
67600 -6492.11 336.786 -3976.03
67700 -6505.2 345.148 -1319.44
67800 -6509.4 347.855 -1917.73
67900 -6493.71 337.821 -3954.59
68000 -6492.4 336.979 -4877.14
68100 -6491.49 336.392 -3291.59
68200 -6494.61 338.366 -1186.78
68300 -6501.87 343.036 -2607.32
68400 -6492.68 337.117 -4594.15
68500 -6494.92 338.53 -3740.03
68600 -6500.12 341.855 -1824.55
68700 -6496.63 339.64 -2479.35
68800 -6509.44 347.845 -2862.37
68900 -6499.89 341.717 -2343.68
69000 -6504.49 344.712 -3158.65
69100 -6493.18 337.451 -2488.36
69200 -6509.96 348.176 -3272.48
69300 -6494.95 338.582 -2506.43
69400 -6508.55 347.286 -3259.96
69500 -6500.07 341.83 -3228.7
69600 -6491.41 336.312 -2362.25
69700 -6492.18 336.81 -1647.12
69800 -6502.95 343.681 -2356.29
69900 -6500.65 342.243 -3769.14
70000 -6498.16 340.636 -4708.85
70100 -6497.59 340.264 -4974.12
70200 -6499.09 341.211 -4320.86
70300 -6500.26 341.942 -2651.57
70400 -6498.89 341.082 -3415.76
70500 -6505.18 345.111 -3360.71
70600 -6506.43 345.916 -2131.44
70700 -6497.15 339.987 -2853.91
70800 -6497.79 340.405 -4000.96
70900 -6503.29 343.909 -2412.47
71000 -6498.92 341.095 -1450.94
71100 -6495.99 339.227 -3200.25
71200 -6493.81 337.847 -2167.4
71300 -6498.29 340.697 -770.643
71400 -6500.62 342.197 -468.477
71500 -6495.1 338.696 -3229.35
71600 -6490.05 335.474 -4621.86
71700 -6492.51 337.047 -4661.34
71800 -6502.61 343.52 -4471.48
71900 -6483.94 331.556 -3846.21
72000 -6485.96 332.877 -3112.92
72100 -6484.31 331.842 -4896.03
72200 -6490.3 335.646 -4633.22
72300 -6495.64 339.069 -2753.18
72400 -6497.18 340.045 -1090.34
72500 -6492.49 337.034 -3288.3
72600 -6504.25 344.599 -2612.91
72700 -6489.45 335.092 -752.664
72800 -6503.55 344.098 -3516.1
72900 -6500.36 342.073 -3791.92
